Seconds,fireattack_bed_1,fireattack_bed_2,sofa_center_ignite,sofa_right_ignite,sofa_left_ignite,stripedchair_1,stripedchair_2,stripedchair_3,yellowchair_1,yellowchair_2,fr_couch1
3411,,,,,,,,,,,88.6
3412,,,,,,,,,,,88.6
3413,,,,,,,,,,,88.6
3414,,,,,,,,,,,88.6
3415,,,,,,,,,,,88.6
3416,,,,,,,,,,,88.6
3417,,,,,,,,,,,88.6
3418,,,,,,,,,,,88.6
3419,,,,,,,,,,,88.6
3420,,,,,,,,,,,88.4
3421,,,,,,,,,,,88.4
3422,,,,,,,,,,,88.4
3423,,,,,,,,,,,88.4
3424,,,,,,,,,,,88.4
3425,,,,,,,,,,,88.4
3426,,,,,,,,,,,88.4
3427,,,,,,,,,,,88.4
3428,,,,,,,,,,,88.4
3429,,,,,,,,,,,88.4
3430,,,,,,,,,,,88.2
3431,,,,,,,,,,,88.2
3432,,,,,,,,,,,88.2
3433,,,,,,,,,,,88.2
3434,,,,,,,,,,,88.2
3435,,,,,,,,,,,88.2
3436,,,,,,,,,,,88.2
3437,,,,,,,,,,,88.2
3438,,,,,,,,,,,88.2
3439,,,,,,,,,,,88.2
3440,,,,,,,,,,,88
3441,,,,,,,,,,,88
3442,,,,,,,,,,,88
3443,,,,,,,,,,,88
3444,,,,,,,,,,,88
3445,,,,,,,,,,,88
3446,,,,,,,,,,,88
3447,,,,,,,,,,,88
3448,,,,,,,,,,,88
3449,,,,,,,,,,,88
3450,,,,,,,,,,,87.6
3451,,,,,,,,,,,87.6
3452,,,,,,,,,,,87.6
3453,,,,,,,,,,,87.6
3454,,,,,,,,,,,87.6
3455,,,,,,,,,,,87.6
3456,,,,,,,,,,,87.6
3457,,,,,,,,,,,87.6
3458,,,,,,,,,,,87.6
3459,,,,,,,,,,,87.6
3460,,,,,,,,,,,87.4
3461,,,,,,,,,,,87.4
3462,,,,,,,,,,,87.4
3463,,,,,,,,,,,87.4
3464,,,,,,,,,,,87.4
3465,,,,,,,,,,,87.4
3466,,,,,,,,,,,87.4
3467,,,,,,,,,,,87.4
3468,,,,,,,,,,,87.4
3469,,,,,,,,,,,87.4
3470,,,,,,,,,,,87
3471,,,,,,,,,,,87
3472,,,,,,,,,,,87
3473,,,,,,,,,,,87
3474,,,,,,,,,,,87
3475,,,,,,,,,,,87
3476,,,,,,,,,,,87
3477,,,,,,,,,,,87
3478,,,,,,,,,,,87
3479,,,,,,,,,,,87
3480,,,,,,,,,,,86.8
3481,,,,,,,,,,,86.8
3482,,,,,,,,,,,86.8
3483,,,,,,,,,,,86.8
3484,,,,,,,,,,,86.8
3485,,,,,,,,,,,86.8
3486,,,,,,,,,,,86.8
3487,,,,,,,,,,,86.8
3488,,,,,,,,,,,86.8
3489,,,,,,,,,,,86.8
3490,,,,,,,,,,,86.6
3491,,,,,,,,,,,86.6
3492,,,,,,,,,,,86.6
3493,,,,,,,,,,,86.6
3494,,,,,,,,,,,86.6
3495,,,,,,,,,,,86.6
3496,,,,,,,,,,,86.6
3497,,,,,,,,,,,86.6
3498,,,,,,,,,,,86.6
3499,,,,,,,,,,,86.6
3500,,,,,,,,,,,86.4
3501,,,,,,,,,,,86.4
3502,,,,,,,,,,,86.4
3503,,,,,,,,,,,86.4
3504,,,,,,,,,,,86.4
3505,,,,,,,,,,,86.4
3506,,,,,,,,,,,86.4
3507,,,,,,,,,,,86.4
3508,,,,,,,,,,,86.4
3509,,,,,,,,,,,86.4
3510,,,,,,,,,,,86
3511,,,,,,,,,,,86
3512,,,,,,,,,,,86
3513,,,,,,,,,,,86
3514,,,,,,,,,,,86
3515,,,,,,,,,,,86
3516,,,,,,,,,,,86
3517,,,,,,,,,,,86
3518,,,,,,,,,,,86
3519,,,,,,,,,,,86
3520,,,,,,,,,,,85.8
3521,,,,,,,,,,,85.8
3522,,,,,,,,,,,85.8
3523,,,,,,,,,,,85.8
3524,,,,,,,,,,,85.8
3525,,,,,,,,,,,85.8
3526,,,,,,,,,,,85.8
3527,,,,,,,,,,,85.8
3528,,,,,,,,,,,85.8
3529,,,,,,,,,,,85.8
3530,,,,,,,,,,,85.6
3531,,,,,,,,,,,85.6
3532,,,,,,,,,,,85.6
3533,,,,,,,,,,,85.6
3534,,,,,,,,,,,85.6
3535,,,,,,,,,,,85.6
3536,,,,,,,,,,,85.6
3537,,,,,,,,,,,85.6
3538,,,,,,,,,,,85.6
3539,,,,,,,,,,,85.6
3540,,,,,,,,,,,85.4
3541,,,,,,,,,,,85.4
3542,,,,,,,,,,,85.4
3543,,,,,,,,,,,85.4
3544,,,,,,,,,,,85.4
3545,,,,,,,,,,,85.4
3546,,,,,,,,,,,85.4
3547,,,,,,,,,,,85.4
3548,,,,,,,,,,,85.4
3549,,,,,,,,,,,85.4
3550,,,,,,,,,,,85
3551,,,,,,,,,,,85
3552,,,,,,,,,,,85
3553,,,,,,,,,,,85
3554,,,,,,,,,,,85
3555,,,,,,,,,,,85
3556,,,,,,,,,,,85
3557,,,,,,,,,,,85
3558,,,,,,,,,,,85
3559,,,,,,,,,,,85
3560,,,,,,,,,,,84.8
3561,,,,,,,,,,,84.8
3562,,,,,,,,,,,84.8
3563,,,,,,,,,,,84.8
3564,,,,,,,,,,,84.8
3565,,,,,,,,,,,84.8
3566,,,,,,,,,,,84.8
3567,,,,,,,,,,,84.8
3568,,,,,,,,,,,84.8
3569,,,,,,,,,,,84.8
3570,,,,,,,,,,,84.4
3571,,,,,,,,,,,84.4
3572,,,,,,,,,,,84.4
3573,,,,,,,,,,,84.4
3574,,,,,,,,,,,84.4
3575,,,,,,,,,,,84.4
3576,,,,,,,,,,,84.4
3577,,,,,,,,,,,84.4
3578,,,,,,,,,,,84.4
3579,,,,,,,,,,,84.4
3580,,,,,,,,,,,84.2
3581,,,,,,,,,,,84.2
3582,,,,,,,,,,,84.2
3583,,,,,,,,,,,84.2
3584,,,,,,,,,,,84.2
3585,,,,,,,,,,,84.2
3586,,,,,,,,,,,84.2
3587,,,,,,,,,,,84.2
3588,,,,,,,,,,,84.2
3589,,,,,,,,,,,84.2
3590,,,,,,,,,,,84
3591,,,,,,,,,,,84
3592,,,,,,,,,,,84
3593,,,,,,,,,,,84
3594,,,,,,,,,,,84
3595,,,,,,,,,,,84
3596,,,,,,,,,,,84
3597,,,,,,,,,,,84
3598,,,,,,,,,,,84
3599,,,,,,,,,,,84
3600,,,,,,,,,,,83.6
3601,,,,,,,,,,,83.6
3602,,,,,,,,,,,83.6
3603,,,,,,,,,,,83.6
3604,,,,,,,,,,,83.6
3605,,,,,,,,,,,83.6
3606,,,,,,,,,,,83.6
3607,,,,,,,,,,,83.6
3608,,,,,,,,,,,83.6
3609,,,,,,,,,,,83.6
3610,,,,,,,,,,,82.4
3611,,,,,,,,,,,82.4
3612,,,,,,,,,,,82.4
3613,,,,,,,,,,,82.4
3614,,,,,,,,,,,82.4
3615,,,,,,,,,,,82.4
3616,,,,,,,,,,,82.4
3617,,,,,,,,,,,82.4
3618,,,,,,,,,,,82.4
3619,,,,,,,,,,,82.4
3620,,,,,,,,,,,83.4
3621,,,,,,,,,,,83.4
3622,,,,,,,,,,,83.4
3623,,,,,,,,,,,83.4
3624,,,,,,,,,,,83.4
3625,,,,,,,,,,,83.4
3626,,,,,,,,,,,83.4
3627,,,,,,,,,,,83.4
3628,,,,,,,,,,,83.4
3629,,,,,,,,,,,83.4
3630,,,,,,,,,,,83
3631,,,,,,,,,,,83
3632,,,,,,,,,,,83
3633,,,,,,,,,,,83
3634,,,,,,,,,,,83
3635,,,,,,,,,,,83
3636,,,,,,,,,,,83
3637,,,,,,,,,,,83
3638,,,,,,,,,,,83
3639,,,,,,,,,,,83
3640,,,,,,,,,,,82.6
3641,,,,,,,,,,,82.6
3642,,,,,,,,,,,82.6
3643,,,,,,,,,,,82.6
3644,,,,,,,,,,,82.6
3645,,,,,,,,,,,82.6
3646,,,,,,,,,,,82.6
3647,,,,,,,,,,,82.6
3648,,,,,,,,,,,82.6
3649,,,,,,,,,,,82.6
3650,,,,,,,,,,,82.4
3651,,,,,,,,,,,82.4
3652,,,,,,,,,,,82.4
3653,,,,,,,,,,,82.4
3654,,,,,,,,,,,82.4
3655,,,,,,,,,,,82.4
3656,,,,,,,,,,,82.4
3657,,,,,,,,,,,82.4
3658,,,,,,,,,,,82.4
3659,,,,,,,,,,,82.4
3660,,,,,,,,,,,82.2
3661,,,,,,,,,,,82.2
3662,,,,,,,,,,,82.2
3663,,,,,,,,,,,82.2
3664,,,,,,,,,,,82.2
3665,,,,,,,,,,,82.2
3666,,,,,,,,,,,82.2
3667,,,,,,,,,,,82.2
3668,,,,,,,,,,,82.2
3669,,,,,,,,,,,82.2
3670,,,,,,,,,,,82
3671,,,,,,,,,,,82
3672,,,,,,,,,,,82
3673,,,,,,,,,,,82
3674,,,,,,,,,,,82
3675,,,,,,,,,,,82
3676,,,,,,,,,,,82
3677,,,,,,,,,,,82
3678,,,,,,,,,,,82
3679,,,,,,,,,,,82
3680,,,,,,,,,,,82
3681,,,,,,,,,,,82
3682,,,,,,,,,,,82
3683,,,,,,,,,,,82
3684,,,,,,,,,,,82
3685,,,,,,,,,,,82
3686,,,,,,,,,,,82
3687,,,,,,,,,,,82
3688,,,,,,,,,,,82
3689,,,,,,,,,,,82
3690,,,,,,,,,,,81.6
3691,,,,,,,,,,,81.6
3692,,,,,,,,,,,81.6
3693,,,,,,,,,,,81.6
3694,,,,,,,,,,,81.6
3695,,,,,,,,,,,81.6
3696,,,,,,,,,,,81.6
3697,,,,,,,,,,,81.6
3698,,,,,,,,,,,81.6
3699,,,,,,,,,,,81.6
3700,,,,,,,,,,,81.2
3701,,,,,,,,,,,81.2
3702,,,,,,,,,,,81.2
3703,,,,,,,,,,,81.2
3704,,,,,,,,,,,81.2
3705,,,,,,,,,,,81.2
3706,,,,,,,,,,,81.2
3707,,,,,,,,,,,81.2
3708,,,,,,,,,,,81.2
3709,,,,,,,,,,,81.2
3710,,,,,,,,,,,81
3711,,,,,,,,,,,81
3712,,,,,,,,,,,81
3713,,,,,,,,,,,81
3714,,,,,,,,,,,81
3715,,,,,,,,,,,81
3716,,,,,,,,,,,81
3717,,,,,,,,,,,81
3718,,,,,,,,,,,81
3719,,,,,,,,,,,81
3720,,,,,,,,,,,80.8
3721,,,,,,,,,,,80.8
3722,,,,,,,,,,,80.8
3723,,,,,,,,,,,80.8
3724,,,,,,,,,,,80.8
3725,,,,,,,,,,,80.8
3726,,,,,,,,,,,80.8
3727,,,,,,,,,,,80.8
3728,,,,,,,,,,,80.8
3729,,,,,,,,,,,80.8
3730,,,,,,,,,,,80.6
3731,,,,,,,,,,,80.6
3732,,,,,,,,,,,80.6
3733,,,,,,,,,,,80.6
3734,,,,,,,,,,,80.6
3735,,,,,,,,,,,80.6
3736,,,,,,,,,,,80.6
3737,,,,,,,,,,,80.6
3738,,,,,,,,,,,80.6
3739,,,,,,,,,,,80.6
3740,,,,,,,,,,,80.4
3741,,,,,,,,,,,80.4
3742,,,,,,,,,,,80.4
3743,,,,,,,,,,,80.4
3744,,,,,,,,,,,80.4
3745,,,,,,,,,,,80.4
3746,,,,,,,,,,,80.4
3747,,,,,,,,,,,80.4
3748,,,,,,,,,,,80.4
3749,,,,,,,,,,,80.4
3750,,,,,,,,,,,80.4
3751,,,,,,,,,,,80.4
3752,,,,,,,,,,,80.4
3753,,,,,,,,,,,80.4
3754,,,,,,,,,,,80.4
3755,,,,,,,,,,,80.4
3756,,,,,,,,,,,80.4
3757,,,,,,,,,,,80.4
3758,,,,,,,,,,,80.4
3759,,,,,,,,,,,80.4
3760,,,,,,,,,,,80
3761,,,,,,,,,,,80
3762,,,,,,,,,,,80
3763,,,,,,,,,,,80
3764,,,,,,,,,,,80
3765,,,,,,,,,,,80
3766,,,,,,,,,,,80
3767,,,,,,,,,,,80
3768,,,,,,,,,,,80
3769,,,,,,,,,,,80
3770,,,,,,,,,,,79.8
3771,,,,,,,,,,,79.8
3772,,,,,,,,,,,79.8
3773,,,,,,,,,,,79.8
3774,,,,,,,,,,,79.8
3775,,,,,,,,,,,79.8
3776,,,,,,,,,,,79.8
3777,,,,,,,,,,,79.8
3778,,,,,,,,,,,79.8
3779,,,,,,,,,,,79.8
3780,,,,,,,,,,,79.6
3781,,,,,,,,,,,79.6
3782,,,,,,,,,,,79.6
3783,,,,,,,,,,,79.6
3784,,,,,,,,,,,79.6
3785,,,,,,,,,,,79.6
3786,,,,,,,,,,,79.6
3787,,,,,,,,,,,79.6
3788,,,,,,,,,,,79.6
3789,,,,,,,,,,,79.6
3790,,,,,,,,,,,79.4
3791,,,,,,,,,,,79.4
3792,,,,,,,,,,,79.4
3793,,,,,,,,,,,79.4
3794,,,,,,,,,,,79.4
3795,,,,,,,,,,,79.4
3796,,,,,,,,,,,79.4
3797,,,,,,,,,,,79.4
3798,,,,,,,,,,,79.4
3799,,,,,,,,,,,79.4
3800,,,,,,,,,,,79.2
3801,,,,,,,,,,,79.2
3802,,,,,,,,,,,79.2
3803,,,,,,,,,,,79.2
3804,,,,,,,,,,,79.2
3805,,,,,,,,,,,79.2
3806,,,,,,,,,,,79.2
3807,,,,,,,,,,,79.2
3808,,,,,,,,,,,79.2
3809,,,,,,,,,,,79.2
3810,,,,,,,,,,,79.4
3811,,,,,,,,,,,79.4
3812,,,,,,,,,,,79.4
3813,,,,,,,,,,,79.4
3814,,,,,,,,,,,79.4
3815,,,,,,,,,,,79.4
3816,,,,,,,,,,,79.4
3817,,,,,,,,,,,79.4
3818,,,,,,,,,,,79.4
3819,,,,,,,,,,,79.4
3820,,,,,,,,,,,79
3821,,,,,,,,,,,79
3822,,,,,,,,,,,79
3823,,,,,,,,,,,79
3824,,,,,,,,,,,79
3825,,,,,,,,,,,79
3826,,,,,,,,,,,79
3827,,,,,,,,,,,79
3828,,,,,,,,,,,79
3829,,,,,,,,,,,79
3830,,,,,,,,,,,79
3831,,,,,,,,,,,79
3832,,,,,,,,,,,79
3833,,,,,,,,,,,79
3834,,,,,,,,,,,79
3835,,,,,,,,,,,79
3836,,,,,,,,,,,79
3837,,,,,,,,,,,79
3838,,,,,,,,,,,79
3839,,,,,,,,,,,79
3840,,,,,,,,,,,78.8
3841,,,,,,,,,,,78.8
3842,,,,,,,,,,,78.8
3843,,,,,,,,,,,78.8
3844,,,,,,,,,,,78.8
3845,,,,,,,,,,,78.8
3846,,,,,,,,,,,78.8
3847,,,,,,,,,,,78.8
3848,,,,,,,,,,,78.8
3849,,,,,,,,,,,78.8
3850,,,,,,,,,,,78.6
3851,,,,,,,,,,,78.6
3852,,,,,,,,,,,78.6
3853,,,,,,,,,,,78.6
3854,,,,,,,,,,,78.6
3855,,,,,,,,,,,78.6
3856,,,,,,,,,,,78.6
3857,,,,,,,,,,,78.6
3858,,,,,,,,,,,78.6
3859,,,,,,,,,,,78.6
3860,,,,,,,,,,,78.4
3861,,,,,,,,,,,78.4
3862,,,,,,,,,,,78.4
3863,,,,,,,,,,,78.4
3864,,,,,,,,,,,78.4
3865,,,,,,,,,,,78.4
3866,,,,,,,,,,,78.4
3867,,,,,,,,,,,78.4
3868,,,,,,,,,,,78.4
3869,,,,,,,,,,,78.4
3870,,,,,,,,,,,78.4
3871,,,,,,,,,,,78.4
3872,,,,,,,,,,,78.4
3873,,,,,,,,,,,78.4
3874,,,,,,,,,,,78.4
3875,,,,,,,,,,,78.4
3876,,,,,,,,,,,78.4
3877,,,,,,,,,,,78.4
3878,,,,,,,,,,,78.4
3879,,,,,,,,,,,78.4
3880,,,,,,,,,,,78
3881,,,,,,,,,,,78
3882,,,,,,,,,,,78
3883,,,,,,,,,,,78
3884,,,,,,,,,,,78
3885,,,,,,,,,,,78
3886,,,,,,,,,,,78
3887,,,,,,,,,,,78
3888,,,,,,,,,,,78
3889,,,,,,,,,,,78
3890,,,,,,,,,,,78
3891,,,,,,,,,,,78
3892,,,,,,,,,,,78
3893,,,,,,,,,,,78
3894,,,,,,,,,,,78
3895,,,,,,,,,,,78
3896,,,,,,,,,,,78
3897,,,,,,,,,,,78
3898,,,,,,,,,,,78
3899,,,,,,,,,,,78
3900,,,,,,,,,,,77.8
3901,,,,,,,,,,,77.8
3902,,,,,,,,,,,77.8
3903,,,,,,,,,,,77.8
3904,,,,,,,,,,,77.8
3905,,,,,,,,,,,77.8
3906,,,,,,,,,,,77.8
3907,,,,,,,,,,,77.8
3908,,,,,,,,,,,77.8
3909,,,,,,,,,,,77.8
3910,,,,,,,,,,,77.6
3911,,,,,,,,,,,77.6
3912,,,,,,,,,,,77.6
3913,,,,,,,,,,,77.6
3914,,,,,,,,,,,77.6
3915,,,,,,,,,,,77.6
3916,,,,,,,,,,,77.6
3917,,,,,,,,,,,77.6
3918,,,,,,,,,,,77.6
3919,,,,,,,,,,,77.6
3920,,,,,,,,,,,77.6
3921,,,,,,,,,,,77.6
3922,,,,,,,,,,,77.6
3923,,,,,,,,,,,77.6
3924,,,,,,,,,,,77.6
3925,,,,,,,,,,,77.6
3926,,,,,,,,,,,77.6
3927,,,,,,,,,,,77.6
3928,,,,,,,,,,,77.6
3929,,,,,,,,,,,77.6
3930,,,,,,,,,,,77.4
3931,,,,,,,,,,,77.4
3932,,,,,,,,,,,77.4
3933,,,,,,,,,,,77.4
3934,,,,,,,,,,,77.4
3935,,,,,,,,,,,77.4
3936,,,,,,,,,,,77.4
3937,,,,,,,,,,,77.4
3938,,,,,,,,,,,77.4
3939,,,,,,,,,,,77.4
3940,,,,,,,,,,,77.2
3941,,,,,,,,,,,77.2
3942,,,,,,,,,,,77.2
3943,,,,,,,,,,,77.2
3944,,,,,,,,,,,77.2
3945,,,,,,,,,,,77.2
3946,,,,,,,,,,,77.2
3947,,,,,,,,,,,77.2
3948,,,,,,,,,,,77.2
3949,,,,,,,,,,,77.2
3950,,,,,,,,,,,77
3951,,,,,,,,,,,77
3952,,,,,,,,,,,77
3953,,,,,,,,,,,77
3954,,,,,,,,,,,77
3955,,,,,,,,,,,77
3956,,,,,,,,,,,77
3957,,,,,,,,,,,77
3958,,,,,,,,,,,77
3959,,,,,,,,,,,77
3960,,,,,,,,,,,77
3961,,,,,,,,,,,77
3962,,,,,,,,,,,77
3963,,,,,,,,,,,77
3964,,,,,,,,,,,77
3965,,,,,,,,,,,77
3966,,,,,,,,,,,77
3967,,,,,,,,,,,77
3968,,,,,,,,,,,77
3969,,,,,,,,,,,77
3970,,,,,,,,,,,76.8
3971,,,,,,,,,,,76.8
3972,,,,,,,,,,,76.8
3973,,,,,,,,,,,76.8
3974,,,,,,,,,,,76.8
3975,,,,,,,,,,,76.8
3976,,,,,,,,,,,76.8
3977,,,,,,,,,,,76.8
3978,,,,,,,,,,,76.8
3979,,,,,,,,,,,76.8
3980,,,,,,,,,,,76.6
3981,,,,,,,,,,,76.6
3982,,,,,,,,,,,76.6
3983,,,,,,,,,,,76.6
3984,,,,,,,,,,,76.6
3985,,,,,,,,,,,76.6
3986,,,,,,,,,,,76.6
3987,,,,,,,,,,,76.6
3988,,,,,,,,,,,76.6
3989,,,,,,,,,,,76.6
3990,,,,,,,,,,,76.6
3991,,,,,,,,,,,76.6
3992,,,,,,,,,,,76.6
3993,,,,,,,,,,,76.6
3994,,,,,,,,,,,76.6
3995,,,,,,,,,,,76.6
3996,,,,,,,,,,,76.6
3997,,,,,,,,,,,76.6
3998,,,,,,,,,,,76.6
3999,,,,,,,,,,,76.6
4000,,,,,,,,,,,76.4
4001,,,,,,,,,,,76.4
4002,,,,,,,,,,,76.4
4003,,,,,,,,,,,76.4
4004,,,,,,,,,,,76.4
4005,,,,,,,,,,,76.4
4006,,,,,,,,,,,76.4
4007,,,,,,,,,,,76.4
4008,,,,,,,,,,,76.4
4009,,,,,,,,,,,76.4
4010,,,,,,,,,,,76
4011,,,,,,,,,,,76
4012,,,,,,,,,,,76
4013,,,,,,,,,,,76
4014,,,,,,,,,,,76
4015,,,,,,,,,,,76
4016,,,,,,,,,,,76
4017,,,,,,,,,,,76
4018,,,,,,,,,,,76
4019,,,,,,,,,,,76
4020,,,,,,,,,,,76
4021,,,,,,,,,,,76
4022,,,,,,,,,,,76
4023,,,,,,,,,,,76
4024,,,,,,,,,,,76
4025,,,,,,,,,,,76
4026,,,,,,,,,,,76
4027,,,,,,,,,,,76
4028,,,,,,,,,,,76
4029,,,,,,,,,,,76
4030,,,,,,,,,,,75.8
4031,,,,,,,,,,,75.8
4032,,,,,,,,,,,75.8
4033,,,,,,,,,,,75.8
4034,,,,,,,,,,,75.8
4035,,,,,,,,,,,75.8
4036,,,,,,,,,,,75.8
4037,,,,,,,,,,,75.8
4038,,,,,,,,,,,75.8
4039,,,,,,,,,,,75.8
4040,,,,,,,,,,,75.8
4041,,,,,,,,,,,75.8
4042,,,,,,,,,,,75.8
4043,,,,,,,,,,,75.8
4044,,,,,,,,,,,75.8
4045,,,,,,,,,,,75.8
4046,,,,,,,,,,,75.8
4047,,,,,,,,,,,75.8
4048,,,,,,,,,,,75.8
4049,,,,,,,,,,,75.8
4050,,,,,,,,,,,75.6
4051,,,,,,,,,,,75.6
4052,,,,,,,,,,,75.6
4053,,,,,,,,,,,75.6
4054,,,,,,,,,,,75.6
4055,,,,,,,,,,,75.6
4056,,,,,,,,,,,75.6
4057,,,,,,,,,,,75.6
4058,,,,,,,,,,,75.6
4059,,,,,,,,,,,75.6
4060,,,,,,,,,,,75.4
4061,,,,,,,,,,,75.4
4062,,,,,,,,,,,75.4
4063,,,,,,,,,,,75.4
4064,,,,,,,,,,,75.4
4065,,,,,,,,,,,75.4
4066,,,,,,,,,,,75.4
4067,,,,,,,,,,,75.4
4068,,,,,,,,,,,75.4
4069,,,,,,,,,,,75.4
4070,,,,,,,,,,,75.4
4071,,,,,,,,,,,75.4
4072,,,,,,,,,,,75.4
4073,,,,,,,,,,,75.4
4074,,,,,,,,,,,75.4
4075,,,,,,,,,,,75.4
4076,,,,,,,,,,,75.4
4077,,,,,,,,,,,75.4
4078,,,,,,,,,,,75.4
4079,,,,,,,,,,,75.4
4080,,,,,,,,,,,75.2
4081,,,,,,,,,,,75.2
4082,,,,,,,,,,,75.2
4083,,,,,,,,,,,75.2
4084,,,,,,,,,,,75.2
4085,,,,,,,,,,,75.2
4086,,,,,,,,,,,75.2
4087,,,,,,,,,,,75.2
4088,,,,,,,,,,,75.2
4089,,,,,,,,,,,75.2
4090,,,,,,,,,,,75
4091,,,,,,,,,,,75
4092,,,,,,,,,,,75
4093,,,,,,,,,,,75
4094,,,,,,,,,,,75
4095,,,,,,,,,,,75
4096,,,,,,,,,,,75
4097,,,,,,,,,,,75
4098,,,,,,,,,,,75
4099,,,,,,,,,,,75
4100,,,,,,,,,,,75
4101,,,,,,,,,,,75
4102,,,,,,,,,,,75
4103,,,,,,,,,,,75
4104,,,,,,,,,,,75
4105,,,,,,,,,,,75
4106,,,,,,,,,,,75
4107,,,,,,,,,,,75
4108,,,,,,,,,,,75
4109,,,,,,,,,,,75
4110,,,,,,,,,,,75
4111,,,,,,,,,,,75
4112,,,,,,,,,,,75
4113,,,,,,,,,,,75
4114,,,,,,,,,,,75
4115,,,,,,,,,,,75
4116,,,,,,,,,,,75
4117,,,,,,,,,,,75
4118,,,,,,,,,,,75
4119,,,,,,,,,,,75
4120,,,,,,,,,,,74.8
4121,,,,,,,,,,,74.8
4122,,,,,,,,,,,74.8
4123,,,,,,,,,,,74.8
4124,,,,,,,,,,,74.8
4125,,,,,,,,,,,74.8
4126,,,,,,,,,,,74.8
4127,,,,,,,,,,,74.8
4128,,,,,,,,,,,74.8
4129,,,,,,,,,,,74.8
4130,,,,,,,,,,,74.6
4131,,,,,,,,,,,74.6
4132,,,,,,,,,,,74.6
4133,,,,,,,,,,,74.6
4134,,,,,,,,,,,74.6
4135,,,,,,,,,,,74.6
4136,,,,,,,,,,,74.6
4137,,,,,,,,,,,74.6
4138,,,,,,,,,,,74.6
4139,,,,,,,,,,,74.6
4140,,,,,,,,,,,74.4
4141,,,,,,,,,,,74.4
4142,,,,,,,,,,,74.4
4143,,,,,,,,,,,74.4
4144,,,,,,,,,,,74.4
4145,,,,,,,,,,,74.4
4146,,,,,,,,,,,74.4
4147,,,,,,,,,,,74.4
4148,,,,,,,,,,,74.4
4149,,,,,,,,,,,74.4
4150,,,,,,,,,,,74.2
4151,,,,,,,,,,,74.2
4152,,,,,,,,,,,74.2
4153,,,,,,,,,,,74.2
4154,,,,,,,,,,,74.2
4155,,,,,,,,,,,74.2
4156,,,,,,,,,,,74.2
4157,,,,,,,,,,,74.2
4158,,,,,,,,,,,74.2
4159,,,,,,,,,,,74.2
4160,,,,,,,,,,,74.2
4161,,,,,,,,,,,74.2
4162,,,,,,,,,,,74.2
4163,,,,,,,,,,,74.2
4164,,,,,,,,,,,74.2
4165,,,,,,,,,,,74.2
4166,,,,,,,,,,,74.2
4167,,,,,,,,,,,74.2
4168,,,,,,,,,,,74.2
4169,,,,,,,,,,,74.2
4170,,,,,,,,,,,74.2
4171,,,,,,,,,,,74.2
4172,,,,,,,,,,,74.2
4173,,,,,,,,,,,74.2
